source_id,dataset,group_id,split,image_path,label_path,modality_claim,height,width,instance_count,furniture_fraction
31121ca5cf,emps,10.1016.j.snb.2017.01.137,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\31121ca5cf.png,,electron microscopy,512,512,68,0.12507247924804688
95e201a1fe,emps,10.1016.j.snb.2017.01.046,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\95e201a1fe.png,,electron microscopy,512,522,15,0.12618983477011494
37ce835fb2,emps,10.1016.j.snb.2016.10.018,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\37ce835fb2.png,,electron microscopy,512,916,66,0.16587063318777293
3b18ef9b73,emps,10.1016.j.snb.2016.07.021,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3b18ef9b73.png,,electron microscopy,515,512,28,0.1265283677184466
07330c8ea1,emps,10.1016.j.reactfunctpolym.2017.09.005,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\07330c8ea1.png,,electron microscopy,526,512,70,0.12200347552281368
dc25ff5266,emps,10.1016.j.reactfunctpolym.2016.05.013,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\dc25ff5266.png,,electron microscopy,512,647,136,0.1303522266228748
60feb7de8f,emps,10.1016.j.polymer.2017.02.080,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\60feb7de8f.png,,electron microscopy,512,691,41,0.17645961468885674
427ebc9e15,emps,10.1016.j.polymer.2017.02.080,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\427ebc9e15.png,,electron microscopy,512,726,18,0.2227584796831956
93ed483d79,emps,10.1016.j.pmatsci.2016.04.003,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\93ed483d79.png,,electron microscopy,589,512,8,0.12931411820882852
ee161d333c,emps,10.1016.j.orgel.2017.09.038,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ee161d333c.png,,electron microscopy,512,568,2,0.1280947403169014
1e0f5d817e,emps,10.1016.j.orgel.2016.06.017,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1e0f5d817e.png,,electron microscopy,512,547,7,0.13407292618829983
208b16bbb7,emps,10.1016.j.nano.2017.01.007,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\208b16bbb7.png,,electron microscopy,512,515,16,0.1278595266990291
6c52a10c75,emps,10.1016.j.mtchem.2016.11.005,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6c52a10c75.png,,electron microscopy,512,516,111,0.12566239704457363
9c29ca7edf,emps,10.1016.j.micromeso.2017.03.028,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9c29ca7edf.png,,electron microscopy,535,512,42,0.12275116822429906
f3b36fb2ab,emps,10.1016.j.micpath.2017.10.032,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f3b36fb2ab.png,,electron microscopy,513,512,243,0.12282605384990253
bf901d32a3,emps,10.1016.j.memsci.2017.03.040,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\bf901d32a3.png,,electron microscopy,512,701,7,0.1303940798858773
2387be5eaf,emps,10.1016.j.memsci.2016.10.040,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2387be5eaf.png,,electron microscopy,512,783,2,0.18157577027458494
39b0dc1f52,emps,10.1016.j.matdes.2017.08.026,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\39b0dc1f52.png,,electron microscopy,512,681,55,0.15355405653450807
1736c60650,emps,10.1016.j.matdes.2016.06.107,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1736c60650.png,,electron microscopy,512,615,3,0.1279249237804878
b5ba9813a4,emps,10.1016.j.jpowsour.2017.01.058,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b5ba9813a4.png,,electron microscopy,512,514,20,0.12259089250972763
ed120ef412,emps,10.1016.j.jlumin.2017.06.007,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ed120ef412.png,,electron microscopy,512,664,9,0.1295386624623494
294049f7a8,emps,10.1016.j.jlumin.2017.03.011,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\294049f7a8.png,,electron microscopy,512,684,63,0.14565058479532164
8c22d1acd5,emps,10.1016.j.jconrel.2016.01.034,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\8c22d1acd5.png,,electron microscopy,512,593,10,0.12682137963743675
e493a405ad,emps,10.1016.j.jcis.2016.04.046,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e493a405ad.png,,electron microscopy,512,514,234,0.11882903696498054
aa309f6cec,emps,10.1016.j.jcis.2016.01.026,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\aa309f6cec.png,,electron microscopy,512,512,19,0.13785934448242188
62e729e838,emps,10.1016.j.jcis.2016.01.026,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\62e729e838.png,,electron microscopy,512,512,4,0.12696075439453125
3d1937b05c,emps,10.1016.j.jallcom.2016.11.216,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3d1937b05c.png,,electron microscopy,512,779,43,0.12998184772143775
bfb2a25730,emps,10.1016.j.inoche.2016.08.001,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\bfb2a25730.png,,electron microscopy,512,674,9,0.12713858494065283
f485e2051b,emps,10.1016.j.ijpharm.2017.03.031,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f485e2051b.png,,electron microscopy,512,515,123,0.1359033677184466
ed3a3cb76b,emps,10.1016.j.ijpharm.2016.04.073,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ed3a3cb76b.png,,electron microscopy,512,513,20,0.1191901193957115
63df66fb4d,emps,10.1016.j.ijpharm.2016.01.054,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\63df66fb4d.png,,electron microscopy,512,729,11,0.13210787465706447
e49ed62b0b,emps,10.1016.j.ijhydene.2017.08.104,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e49ed62b0b.png,,electron microscopy,512,592,37,0.13056574641047297
97e645b56e,emps,10.1016.j.ijhydene.2016.06.263,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\97e645b56e.png,,electron microscopy,521,512,36,0.12637206094049905
3ac1920a79,emps,10.1016.j.ijhydene.2016.05.184,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3ac1920a79.png,,electron microscopy,512,700,23,0.12836216517857144
31a727b95d,emps,10.1016.j.ijbiomac.2016.08.050,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\31a727b95d.png,,electron microscopy,512,631,30,0.13036722464342312
6fe6ed78ab,emps,10.1016.j.flatc.2017.07.004,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6fe6ed78ab.png,,electron microscopy,512,560,7,0.21356375558035715
e73bcbd77d,emps,10.1016.j.eurpolymj.2016.02.025,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e73bcbd77d.png,,electron microscopy,512,597,6,0.22841420644891122
cc9540d282,emps,10.1016.j.electacta.2017.03.122,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\cc9540d282.png,,electron microscopy,512,560,3,0.17890276227678573
34864e691e,emps,10.1016.j.electacta.2016.10.070,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\34864e691e.png,,electron microscopy,512,512,21,0.13167953491210938
f32c7bd62b,emps,10.1016.j.cossms.2017.01.001,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f32c7bd62b.png,,electron microscopy,528,512,277,0.11721339370265152
9318f3ce70,emps,10.1016.j.colsurfb.2017.09.011,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9318f3ce70.png,,electron microscopy,512,547,44,0.12771723606032906
70345dfad1,emps,10.1016.j.colsurfb.2016.05.036,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\70345dfad1.png,,electron microscopy,512,759,45,0.14681375576416336
f24b8804c9,emps,10.1016.j.colsurfa.2016.02.033,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f24b8804c9.png,,electron microscopy,514,512,26,0.1304717898832685
b95828224e,emps,10.1016.j.colsurfa.2016.02.033,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b95828224e.png,,electron microscopy,512,732,22,0.12409814719945356
f6c0d8967e,emps,10.1016.j.colsurfa.2016.01.010,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f6c0d8967e.png,,electron microscopy,512,867,44,0.12668504901960784
62223ab32f,emps,10.1016.j.chemgeo.2016.12.027,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\62223ab32f.png,,electron microscopy,512,779,5,0.12449604862002567
f7fa7d1729,emps,10.1016.j.cej.2017.08.022,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f7fa7d1729.png,,electron microscopy,516,512,16,0.12233905644379844
1bf56ce626,emps,10.1016.j.cej.2015.12.020,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1bf56ce626.png,,electron microscopy,512,681,19,0.3451610682819383
5c1cd79e2e,emps,10.1016.j.cej.2015.12.020,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5c1cd79e2e.png,,electron microscopy,512,823,34,0.16966082548602673
f664201c62,emps,10.1016.j.cej.2015.12.020,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f664201c62.png,,electron microscopy,512,551,46,0.3340375453720508
586dc6cc59,emps,10.1016.j.ccr.2015.08.002,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\586dc6cc59.png,,electron microscopy,512,535,177,0.12774167640186915
4628753cd8,emps,10.1016.j.cattod.2016.02.047,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\4628753cd8.png,,electron microscopy,512,671,2,0.14232779899403875
a4027c076c,emps,10.1016.j.cattod.2016.02.047,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a4027c076c.png,,electron microscopy,512,685,43,0.14479071624087592
2d1a6c5ce4,emps,10.1016.j.carbpol.2016.07.018,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2d1a6c5ce4.png,,electron microscopy,512,768,12,0.14571634928385416
2807b90ea9,emps,10.1016.j.carbpol.2016.07.018,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2807b90ea9.png,,electron microscopy,512,777,61,0.14460666023166024
453123a947,emps,10.1016.j.carbpol.2016.07.018,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\453123a947.png,,electron microscopy,512,669,3,0.21499848187593423
b0e3041a0d,emps,10.1016.j.carbon.2016.10.005,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b0e3041a0d.png,,electron microscopy,512,740,3,0.15565878378378378
2cd773d930,emps,10.1016.j.bios.2016.09.003,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2cd773d930.png,,electron microscopy,512,518,94,0.12979609073359075
96c772f28b,emps,10.1016.j.bios.2016.03.014,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\96c772f28b.png,,electron microscopy,512,683,25,0.1740883510248902
f068954421,emps,10.1016.j.bios.2015.07.042,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f068954421.png,,electron microscopy,512,634,3,0.3514238712539432
5eb66b74ea,emps,10.1016.j.biomaterials.2016.11.010,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5eb66b74ea.png,,electron microscopy,512,512,7,0.13046646118164062
a68915823c,emps,10.1016.j.apsusc.2017.05.179,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a68915823c.png,,electron microscopy,512,734,42,0.12807337789509537
84a6330bdb,emps,10.1016.j.apsusc.2016.06.199,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\84a6330bdb.png,,electron microscopy,512,517,63,0.13529073984526113
a8e3f32537,emps,10.1016.j.apsusc.2015.11.233,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a8e3f32537.png,,electron microscopy,512,683,54,0.13145417734260614
ae843e9fc0,emps,10.1016.j.apcatb.2017.05.020,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ae843e9fc0.png,,electron microscopy,512,816,27,0.5414823644301471
c363833ad2,emps,10.1016.j.apcatb.2016.10.081,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\c363833ad2.png,,electron microscopy,512,579,30,0.5232485967184801
0ca41ed5b8,emps,10.1016.j.apcatb.2016.09.016,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\0ca41ed5b8.png,,electron microscopy,512,515,4,0.1318340412621359
245e1a4826,emps,10.1016.j.apcatb.2016.08.033,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\245e1a4826.png,,electron microscopy,512,520,128,0.12474459134615384
707120d0f5,emps,10.1016.j.actbio.2016.12.014,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\707120d0f5.png,,electron microscopy,512,526,3,0.12742098384030418
ec2cc16d2a,emps,10.1016.j.actbio.2016.06.003,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ec2cc16d2a.png,,electron microscopy,512,632,6,0.14926881428006328
78834ed976,emps,10.1016.j.actbio.2016.06.003,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\78834ed976.png,,electron microscopy,512,540,11,0.2658962673611111
e6bfc43298,emps,10.1016.j.actamat.2017.04.013,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e6bfc43298.png,,electron microscopy,512,614,6,0.13306697882736157
9ef6e6b29d,emps,10.1016.j.abb.2016.01.013,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9ef6e6b29d.png,,electron microscopy,512,638,27,0.12109987264890282
nist_set1_clean,nist,set1,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\set1_cex_noise_000_contrast_100.tiff,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\mask_set1_cex_noise_000_contrast_100.tiff,electron microscopy,512,512,1,0.21282958984375
nist_set2_clean,nist,set2,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\set2_cex_noise_000_contrast_100.tiff,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\mask_set2_cex_noise_000_contrast_100.tiff,electron microscopy,512,512,1,0.29427337646484375
nist_set3_clean,nist,set3,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\set3_cex_noise_000_contrast_100.tiff,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\mask_set3_cex_noise_000_contrast_100.tiff,electron microscopy,512,512,1,0.32210540771484375
nist_set5_clean,nist,set5,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\set5_cex_noise_000_contrast_100.tiff,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\nist_detection_limits_sem\mask_sets\masks\mask_set5_cex_noise_000_contrast_100.tiff,electron microscopy,512,512,1,0.22896957397460938
WD6mm_21,rodare,WD6mm_21,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_21.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_21_label.png,SEM,1403,2048,735,0.1276989458971846
WD6mm_22,rodare,WD6mm_21,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_22.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_22_label.png,SEM,1403,2048,735,0.13004151260691377
WD6mm_23,rodare,WD6mm_23,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_23.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_23_label.png,SEM,1403,2048,793,0.12521438435495366
WD6mm_24,rodare,WD6mm_23,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_24.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_24_label.png,SEM,1403,2048,793,0.12902527508018533
WD6mm_25,rodare,WD6mm_25,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_25.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_25_label.png,SEM,1403,2048,686,0.12651217536083392
WD6mm_26,rodare,WD6mm_25,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_26.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_26_label.png,SEM,1403,2048,686,0.13023501536885246
WD6mm_27,rodare,WD6mm_27,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_27.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_27_label.png,SEM,1403,2048,742,0.12611786127940128
WD6mm_28,rodare,WD6mm_27,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_28.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_28_label.png,SEM,1403,2048,742,0.1316031077378831
WD6mm_47,rodare,WD6mm_47,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_47.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_47_label.png,SEM,1403,2048,599,0.1253981423734854
WD6mm_48,rodare,WD6mm_47,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD6mm_48.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD6mm_48_label.png,SEM,1403,2048,599,0.13016645413845332
